,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25
11219,-4.485356,-5.2282677,3.9520986,-3.7859251,-2.941211,-9.58305,-5.2608294,3.6490278,-4.7277985,0.11201589,-1.8120713,-2.7562563,4.4216313,-2.1767912,-3.8212986,2.7433388,-2.556546,4.0368967,-1.6979797,-1.205538,1.1394027,-4.1079874,2.764643,0.25382024,-4.987611
3697,-2.1915884,-4.5955844,8.993369,-3.6183891,-2.7585459,-6.1592836,7.2199416,-1.4831141,0.90031016,-4.8037505,-2.1542041,0.46971488,-0.6133657,1.1443183,-0.7385135,-1.5501623,-1.2725122,-3.098957,-1.7279394,-0.24864799,-1.529279,-3.8007653,-0.5739792,-0.7645614,-0.87897706
4695,14.631349,1.7598534,6.2277255,-5.2637296,-6.085521,-6.908707,2.1848724,-2.634854,-1.1574762,-0.03397635,2.4101937,-0.99861354,-1.1588879,-1.0275304,0.63215184,-2.7336686,1.9449445,1.923144,3.1430206,-0.9937184,1.7596538,-0.4496358,1.6100364,-0.6650937,1.4078664
3736,14.677005,3.4565086,8.282433,-3.868973,-1.4539346,-7.015115,-0.4544249,1.5339288,-2.552179,-2.779032,-2.246977,1.2358706,-0.08428938,-0.4741937,-0.17529872,2.866079,0.49910197,-1.5135512,1.3587148,0.8350687,0.4706245,-1.5891958,1.1871427,0.38938668,0.48089364
4175,13.409729,2.4231038,-1.8230537,-0.11486987,7.703143,0.19917046,-2.8377118,2.0744393,-4.3311977,-2.5374038,0.8320002,1.4395013,-0.922863,-2.5859625,-2.0510085,0.7521671,-0.69694036,0.5005883,0.11914091,-3.6588123,1.7510648,0.87756026,-2.1780753,-0.0017434068,-2.3230412
4467,14.065254,-0.13383216,-7.7326903,0.1786119,2.330191,-1.9927889,-0.9170933,-0.12947045,-3.1048865,-3.0651178,-2.0687087,-0.28641942,-0.07419563,-3.4230635,-1.3661636,1.4633449,-3.2217598,-0.35377145,-1.0737426,-0.6144802,0.96419704,-0.28886855,-1.123659,0.17379433,-2.368879
4611,-3.9896328,-2.579728,1.1542625,-1.374644,-1.1252164,1.3124751,-3.7748468,-5.75526,-2.726786,0.3279992,-5.9376574,-5.2222304,-1.0373998,4.572857,1.6225277,4.261568,0.40656492,-0.31453696,-1.6232696,-0.61576897,0.09697509,0.92123437,1.3233064,1.7645853,-6.679396
4561,14.469383,1.0589777,4.720158,-2.7965062,1.7586566,-3.046649,-1.0822387,1.6704055,-1.5661918,-0.8337222,0.75829184,2.4118488,-0.8302577,2.1189847,-1.5769145,-3.9620361,2.3988173,0.5048788,1.8581605,-2.2570865,-0.7577724,1.5125828,0.9659514,-1.2832336,1.4264704
3684,14.360716,1.9035484,1.6751394,-2.616713,0.3474571,-3.0800922,0.7627023,-1.6015016,1.5795623,1.4220023,-0.98888534,-0.22603004,-0.22253807,-3.4207258,-0.50418687,-0.6243397,-3.7192526,0.4022457,-0.9823614,3.431476,-2.0593765,1.5695571,-0.24548371,0.6208339,0.37172997
3844,14.9508915,0.8213415,-5.1858706,0.4350965,-0.35268638,-0.76623994,-0.47245875,-3.092673,-1.8223791,-5.093359,-5.116919,-2.3571217,0.08592817,-1.4961607,0.5070439,0.574879,-1.087807,-0.5361309,0.38360867,0.73324895,-0.049784776,0.299912,-3.3814788,2.5030959,-2.0349424
4595,13.5689125,6.0788836,4.6621404,-2.1991668,-0.71406084,0.30941233,0.1557213,-1.9119666,-0.8674763,0.81940746,2.0557284,-1.1826183,-1.440355,-0.71942574,1.0100203,-0.23015349,-1.9529433,-0.9086097,-0.46801078,3.702753,-0.783164,-0.9745148,-1.6172161,0.5176009,-0.7011486
4043,1.7414092,-4.361871,-1.6606504,18.379427,-5.1119733,-4.8560715,-2.882974,-2.4172041,-0.6775294,-3.9096944,-2.9195845,-3.4619188,-4.20228,-1.1826677,0.1773931,-1.7870693,1.7228922,-2.4047446,1.2856553,0.24490155,-1.2798603,-0.9729733,1.8967566,-0.18832019,-0.1570153
3986,14.020878,3.364849,5.174653,-3.9589925,-1.7376013,-4.033095,0.71575314,0.32969597,-1.7784097,1.09327,2.9308684,0.6609343,-0.79548365,-3.8386927,-0.9366664,1.1872973,-2.5403998,0.81732583,-0.27430964,0.38585526,0.61873645,0.56676745,0.4519288,-0.031687208,-1.8496352
4704,-4.4627285,-4.2656007,0.49047416,-5.5326,-5.14734,-6.6214457,0.38226804,1.5960554,-0.38519147,-3.9188607,-2.6984034,-7.4331384,-1.6607677,0.63652426,-1.820526,-1.380134,-3.0636785,-3.2508075,-2.2225323,-1.3639765,1.3101922,-2.1019044,4.133961,0.33852586,-5.282724
3771,14.709317,3.5113242,8.142214,-3.979504,-4.1209674,-2.6508,0.8922982,-4.727292,-3.7378309,-2.7898114,2.1176171,-2.0450275,-1.9335539,1.0665389,0.7620376,-2.5053983,0.18071477,-1.7480623,-1.7006882,-0.79187936,-0.24719732,-1.0085489,1.1455139,-0.98056155,2.103834
13744,-4.9689074,-6.614453,3.9547906,-4.501714,4.734899,-3.058378,-3.6609437,-5.4706163,3.4852617,-4.8137684,0.74278337,3.8721776,-1.942829,-1.8350875,5.46341,-3.0155194,-0.32589945,-2.0440197,0.47966206,-0.61827606,-3.747036,-1.4197468,0.9625656,-1.1255018,1.5311576
13759,14.891701,-0.6732955,-3.8144143,0.11430612,5.074686,-2.8723023,-1.5364345,-0.6915895,-0.9443999,-2.4805336,-2.5641837,0.33999714,0.26647314,0.30853823,-0.490098,-0.14078324,-1.0584407,-1.4524024,-1.5497352,-0.77527833,0.1133241,-0.9965856,0.2211315,0.16982538,0.43944278
13774,-5.7799134,0.25144556,-2.2939897,1.9055059,5.2748194,-0.7068734,-3.3000076,3.2248876,2.0518422,-4.033383,0.998828,-1.2751166,-0.3053735,9.055645,0.08373429,0.62941086,-0.64250964,-1.8729672,0.48705965,4.331153,-5.1409893,1.5207534,2.9604418,2.2092743,3.8418162
13849,14.395513,2.1351125,1.6092933,-1.5135227,0.68127495,4.7765718,-0.4027877,-1.2765999,0.09665606,1.1734326,1.7376276,-0.48656565,-0.9885908,0.7055883,0.6445879,-0.7053593,0.6033938,-0.17300656,-0.06229418,-1.0972984,-0.8768139,0.6859672,-0.74302185,0.7351055,0.24825601
13806,-5.334688,-2.0031989,0.36323836,-1.9666852,10.322911,-3.0380604,-1.9546077,3.4058642,-2.781444,1.5638807,0.2957448,-2.211949,-0.03483371,-1.7713536,-1.6562346,1.8064686,-1.2550697,-0.8537234,-0.7275867,5.013929,-3.0264442,-4.135511,-4.3722258,1.1716098,0.8001787
13835,-7.7917814,-2.621925,-0.74096346,-2.5014389,5.96532,5.710319,3.166647,-3.219516,8.23788,1.4139704,4.123538,6.7833757,-2.058674,-2.0890837,-2.6134758,-0.73601544,-2.133079,-1.9718078,1.4145691,3.036871,-3.9227018,-1.8866621,-4.7925563,-4.399373,-1.2191954
13790,-6.2408266,-5.2716265,-1.0840268,-0.38118663,6.3233175,0.21538769,-3.0974822,-4.912035,1.2124548,-6.2186522,-2.4272206,4.55356,3.7644188,-1.10317,1.7268596,0.46227416,-0.09994533,-7.045618,-0.25956342,0.75457156,-3.464539,-2.011183,-0.3372071,1.9430048,0.054897264
301,7.2923083,2.139221,5.719753,-0.1874084,-0.352124,-2.7387793,0.44617012,2.1086006,-0.36447823,-1.7378358,-3.5978284,1.4274306,2.9888728,4.6545024,0.76091003,2.664133,3.42997,-1.3784019,-3.3912387,0.9742592,-0.36448732,-1.760572,0.5673162,-0.41577286,0.91209704
320,0.78086406,-4.521484,5.9095054,14.184702,-2.1726718,-3.1997924,-2.5184314,-1.6660333,0.13838896,0.39222884,-0.69964695,-1.8823406,-2.8630364,1.6580232,0.642343,-0.70917284,0.12108301,-3.497047,0.21106085,0.26676488,-1.6684746,-2.220097,1.5533648,1.543643,1.102754
315,1.7683606,-4.1646886,3.1685674,13.356319,-7.1074786,-5.667724,0.1036465,-2.163951,4.3903522,3.113768,-2.472271,-0.8442111,-1.6687807,1.7733655,0.042713847,-0.14282231,1.1511368,-3.4738848,-2.564605,-5.0935907,-1.1966076,0.51212686,1.0717465,-0.79350215,-0.26873705
294,3.842087,-6.8355403,9.275528,15.06086,-4.1666837,-3.209509,-3.3451514,-0.96359134,2.739685,-0.13923211,-3.3636374,-1.6419039,-3.69684,-2.9436796,-0.13687085,-3.62581,-2.6362722,-2.3126357,-0.98480386,0.8152485,-0.75767773,-2.6775486,-1.7755122,1.8852268,0.52269524
285,14.056004,2.996028,1.4074125,-1.9881474,-0.42301318,-3.9700341,0.6892017,-2.5517445,-0.78413063,-0.70945376,0.2821697,-0.12892044,-0.49511403,1.4507997,0.30812132,0.7311411,1.5641613,-2.0070336,-0.9438621,0.4485929,-1.901443,0.9767981,5.3998656,-2.3305628,1.0157126
275,-4.962842,3.3667922,0.3639263,2.702264,2.0571668,4.529461,9.120715,-0.4237036,-5.6661925,-2.397701,0.9950007,0.27277333,-3.2096255,3.5320969,2.8495517,2.078926,1.1159813,0.5645108,3.1094873,-1.1186467,2.3245919,0.175723,-3.074838,1.7697742,2.0962327
325,0.6700021,-4.386746,-1.1286452,5.792881,3.85899,0.5054074,1.9132288,-0.78463805,4.0533175,-2.1578999,-0.22680148,1.1362871,5.335652,0.43280992,-3.590054,2.1000826,-3.7081106,3.2930558,1.699356,2.496006,-2.5151067,1.339854,-4.8906775,-0.9403177,2.9931962
15977,14.395341,-0.051081624,-8.860659,0.61613464,0.7611429,-2.6485565,0.1334679,-3.4596717,-2.0568106,-3.692539,-2.0299096,-2.0106153,-0.38559163,-1.9530258,-0.56555134,-0.112748094,-0.77101856,0.08559273,-0.22435017,-2.0757241,1.2397022,-0.13742463,-0.7488045,0.19485801,-0.6472869
15950,15.208865,-0.7099888,-0.029637516,-2.583202,0.016878668,-2.901219,0.66406363,-0.73063177,3.6804433,2.4502656,-1.9937985,0.51807886,0.9730273,-1.1465039,0.19758153,-2.3458145,-1.4094152,0.82480717,0.13098,1.6627356,-0.064996034,-0.4125214,0.4957184,1.337503,0.23722129
15993,-3.2247825,-1.2031658,6.5260677,-0.52432245,-1.2587203,1.41408,-3.4537218,2.750643,4.1229305,-2.7422466,-3.4095538,-2.6222162,1.4899638,2.711049,3.4597044,1.3890195,0.10238615,3.1521163,-4.9021983,6.6554513,-0.16362666,3.7778625,4.0734935,0.5279832,-2.192554
15939,13.687597,3.2426302,-2.5726235,-0.94623506,-2.3909335,1.6178318,1.1837804,-6.047821,-2.9207528,-1.4295838,2.2883632,-3.9425197,-2.0943596,-2.5877874,0.8978494,-0.43097484,-0.18074895,1.0311556,0.35050273,2.2715218,-2.0201921,2.5491707,0.5079335,-0.51131713,-1.3318563
15916,-1.0158634,-1.8302584,7.213292,-3.0664005,-6.886765,-0.6064039,-1.6122783,-1.1744546,1.3121084,-2.6753347,0.09022714,-1.3861332,5.572483,2.193587,2.3669608,-1.3301241,-2.8508306,-2.2072659,0.7838993,3.0259056,-2.6477432,2.4120898,1.6584361,-0.4115545,-3.1618435
15908,14.226081,4.6731577,11.813529,-5.311681,-2.883457,-1.6636987,0.73449475,-1.8454162,-2.1128175,0.9454867,3.776449,-0.5067145,-1.7347465,-0.5860302,0.6995263,-0.96908385,-1.0425061,-0.6960683,-0.66829705,0.49179548,-1.1078051,0.36087614,-1.0023994,0.9750723,1.1766481
15924,-3.3670075,-2.1653705,11.221033,-3.8688786,-6.8200026,0.20245172,1.3570282,-0.44652462,-0.12613913,-5.4397535,5.1349792,-6.135226,3.134812,2.368073,-0.17032345,-2.388284,-0.70262843,1.7157712,1.3338827,-0.929963,2.3157396,-0.25095746,2.774442,2.3858876,0.52237654
21399,12.699716,5.0177045,-5.013686,-0.25523746,0.9837527,-0.79218185,-0.9044187,3.58105,3.0377712,2.4071057,-0.1924876,2.4995837,0.53890324,2.0642962,0.027725114,-4.6352673,0.43394724,1.317789,3.0533867,2.0663786,1.8323154,-2.268621,-1.6474171,1.6031373,0.22549935
21447,14.2483425,-0.3471721,-2.5266418,-0.10334541,6.02812,1.0169833,-2.2419865,0.5609711,-0.7781763,-0.79018277,0.26275387,1.1770433,-0.9994985,2.281532,-0.7806277,-5.9856753,1.6855727,1.3419374,2.2012682,0.019704405,-1.0327458,1.9364748,-1.9755098,0.8608573,-0.16434674
21461,12.625035,3.911463,-6.146438,-0.52093744,-0.21007442,-3.0036554,0.7926242,1.9397608,1.6584659,2.4483445,2.275243,2.2599814,0.28683197,3.7992811,0.537334,1.2774401,3.1273618,-1.7811159,0.04926944,0.5931608,-0.5504473,-0.7489924,3.7432451,-1.7206527,-0.09785398
21368,1.1782655,-1.9142712,2.754339,17.249329,-4.14996,-3.4887805,-2.4654872,2.033662,4.3288336,3.1803176,0.9394509,0.01358265,-3.1407757,-0.1361099,0.48680001,0.6678374,3.9938307,-1.3138022,2.9278238,1.1167909,-1.9694763,0.3380127,4.8041215,0.5036254,-1.0323397
21383,1.1614245,-1.5443437,-6.0697494,4.939531,3.346693,-2.1965454,0.43619245,2.018764,0.54221445,0.25101975,3.6716263,-0.7843404,-0.26217914,0.071312234,1.8274745,-4.753001,2.2922418,4.1088896,4.7187176,2.2285306,3.9137545,0.78256994,-2.9795163,-1.5444423,0.38575473
21416,13.690767,3.1859655,-4.0025573,-0.3312819,-1.8080703,0.6903207,-0.33884954,-0.16086042,-1.7766594,-3.0466921,-3.6296175,-1.1440375,0.64861405,-3.0068898,0.29325318,4.679268,-0.13156475,0.6199017,2.2167106,-0.4274431,0.59110165,0.7598383,-1.0686661,2.3328195,-2.9964225
21433,-0.7937388,-4.8531575,0.8908471,6.014371,2.7567723,-0.8543161,3.417503,-5.6282806,1.2596868,-0.71929127,-2.819873,2.2758033,6.4635816,5.5825367,-4.211857,1.6665418,0.6597426,-0.5543195,0.07184807,2.4252274,3.4225407,-0.9645699,-0.56955034,1.5515783,0.7136596
19148,14.652555,0.50653774,-0.35498127,-1.4899635,4.149096,-0.63106996,0.34885386,-0.39709857,4.3185277,4.4094725,0.89575493,1.1996388,0.70872587,-1.0450003,0.4207201,-0.3088292,1.2690904,1.9006008,0.86776584,0.3544885,-0.35820964,2.2353811,-1.7233102,0.80366826,-0.25420547
19458,2.7014863,-6.406061,2.2997313,15.698997,1.0573349,0.7475594,-3.3006632,1.5581666,4.657719,3.3940098,-2.3531003,0.39129183,-3.1578348,-3.663699,-2.2414918,-0.33087438,-2.1111608,-0.7110218,1.0364377,0.3491811,-2.1043825,1.5964363,4.3551893,-0.061594017,0.19616197
19589,14.984039,2.4623868,7.0855875,-3.9833288,-4.0829573,-4.277906,1.2307642,-3.539187,-2.1197557,-2.1813114,-0.11572943,-1.6546226,-0.96681654,0.3397634,0.82046306,-1.5188462,0.36774155,-1.2051747,-0.52716166,0.3297121,-0.11236967,-0.88866097,0.8196177,-1.7601388,1.9079132
19138,-1.3658199,-2.989425,-3.5881522,2.1202195,-0.61779785,-1.3559282,1.1928284,-0.47361577,-2.4091365,4.01089,-0.6652224,-4.0144134,2.1006994,-2.1225173,4.080753,3.4696908,-2.7145803,2.6063209,-4.9226027,2.221401,-4.309587,4.67444,-3.2663271,-2.0581105,3.3912778
19478,13.608348,4.451965,-0.9721935,0.31465903,3.407668,1.5385134,-1.5258831,-0.7278009,-3.2207413,-2.799575,-2.042442,-1.0391749,0.2597324,-1.5246562,1.1712059,7.410079,-0.3976025,-1.9565637,-0.7677605,1.9273373,-0.538738,-0.4835714,0.17645366,1.7620591,-2.8829415
19788,1.0788685,-5.3327265,2.1261678,14.783119,-7.95287,7.489587,-0.24777554,2.2778437,1.9177636,-1.5070751,-3.440717,1.0090613,1.2087677,-2.9218867,-3.326209,2.3280602,-1.7498165,-1.059331,-0.91079783,-1.2466567,-1.2936662,-0.5296503,-1.7911346,1.3691062,-2.2519789
19467,13.027674,5.475812,-0.22341281,-0.6744395,0.070070334,2.2137177,-0.4837646,-1.5834262,-3.3085072,-0.8138081,4.807215,-0.91393065,-2.3895044,2.7941728,1.1631747,-2.32542,2.1334708,-0.7933128,1.5390952,2.0969195,-1.4826807,-0.038501725,2.5421083,0.21136375,-0.16000225
19183,-3.9107018,-6.8738933,-1.5928415,-2.7930562,1.5965565,1.8158131,-1.6008533,-4.2097235,2.8505888,-5.577362,-1.6697335,0.6638421,-1.7527984,-1.1435896,-3.8538706,2.446668,1.7075716,-4.347572,-5.552907,1.3839756,6.4699984,-2.2573814,4.8801613,0.56417316,2.6422462
19299,-5.036871,-2.4478645,-4.6334996,-2.7613554,-5.1214027,-1.171685,-1.2678568,1.1394871,6.895956,1.5022651,-3.305658,1.0256248,-4.1848793,2.6998682,1.2300932,0.43307558,2.0426276,-1.1508203,-0.2832598,2.600651,5.88721,0.20444423,-1.9243392,2.168332,2.317832
19364,-2.306171,-1.0524342,3.8754947,1.4810356,7.0144997,-1.4603618,4.781396,-0.68498284,-2.7570786,-2.5294828,3.56113,-2.8635087,5.9009795,1.6985117,-2.4704103,6.5173244,-0.5883655,-3.3574781,-1.6210539,0.32255498,-3.895044,-1.7257466,5.794093,-2.619447,1.6571841
19159,-3.627899,-4.3374166,-3.8935204,-0.17503048,-1.9317399,5.524071,5.0663524,4.4263806,0.14978498,-2.4615219,-2.5176897,-1.7987152,5.407011,0.18930973,-3.3613105,0.8049344,-2.0566237,0.31776747,1.4929614,1.9787843,-1.3066429,-0.69698834,2.1755102,0.76929206,-2.1640732
19377,-3.6595373,-7.507874,-0.47885692,1.4871565,4.1276426,1.2815925,9.583069,-7.4471455,-1.3733267,1.7226589,-6.42899,2.3373826,1.3990891,0.38490146,2.3841324,-0.5239229,-2.8830345,-0.3893234,0.539416,-2.034875,0.4336152,6.7957273,1.5533128,0.66633713,-0.7301226
19450,-7.37148,-4.333436,-1.8701378,-3.819165,6.613846,1.1074018,-3.7319453,-6.3615427,-3.3797376,-2.3535907,1.6407338,0.4826198,-4.3126903,2.3895319,-4.4530306,4.8562727,0.85314786,-2.5086274,3.3549933,2.2943022,7.128039,0.8619967,1.0899733,2.590635,3.3103018
19708,-6.4043913,-2.6355052,-10.227125,-1.0553445,-5.8449435,-2.9429739,-1.6274276,-6.670567,-3.0994773,-5.1023035,-0.8637127,-0.11637027,-0.5934796,-1.1670648,-2.0743716,2.761771,-0.5531341,-0.45651448,-0.0035498396,1.2208583,2.6200686,2.1015007,0.55734795,2.4413931,-0.7758573
19674,-4.924601,-3.5838103,2.1070385,-2.81857,-1.8666295,5.0465083,-4.1931524,-6.494702,-0.5704161,5.9009814,-3.5038633,-6.1066794,3.7061684,5.5113444,0.32678986,-0.7885394,1.0075879,0.85470194,-0.7648257,2.0454051,2.0156016,-1.4179962,-1.2134271,-0.23333256,-5.156764
19414,-7.0351467,1.3054101,-5.732499,-2.2471054,-9.1419735,8.56955,-8.137067,3.1592283,5.0470796,-1.475247,3.1683285,4.8873677,-0.57762086,-3.7386584,5.9545536,-2.9349458,-1.4094194,-3.5664897,-0.8062408,-0.65907496,-1.1191736,0.15967718,-1.5070456,-0.4772904,1.415862
19286,-7.076648,-4.4644876,-3.5190682,-0.3671927,3.4569743,-2.1836243,2.263658,2.9097576,-3.4087834,0.7086409,-4.1756954,5.3102107,-8.603939,-0.78488845,-1.1987014,1.8133968,-0.77761865,0.7491251,1.3594826,-1.2140088,6.201041,3.8473938,1.700722,-2.6128075,0.49986225
19129,-4.932436,-2.598381,-1.3030635,0.048935436,4.7731133,0.99658954,-3.334643,-7.330777,-7.5541253,2.7037725,4.5450506,3.9889243,0.85268253,3.1582258,2.2984028,-1.7714028,-6.149904,0.4412409,-1.3661985,0.8524767,-5.075796,-0.73220414,-4.088125,-1.8295377,3.2328086
19260,-3.456405,-5.0183825,-2.8222861,-1.5690023,2.7211313,-3.1882067,-5.511606,0.450009,1.0732696,4.807031,-5.0581074,-3.4828653,0.4586826,0.9717637,-2.984999,-4.059753,1.905151,0.148794,-4.662545,-0.18973218,-3.2454815,2.517022,3.1221664,0.9097811,-4.539921
19170,-4.99011,-1.8649527,-0.5867826,-0.20207861,10.3448,3.8603802,6.1535554,3.7627473,0.74774843,-1.0536528,0.8736704,2.046557,-6.6883674,1.0256599,0.9300776,-2.2731957,0.1398289,-2.7347076,1.960271,1.1870458,-0.043015216,-2.4890401,-8.302507,-1.6318212,1.0671077
19390,-2.8774717,-4.4944816,-0.042226646,-1.8221893,0.08447544,-3.959762,-4.051921,2.9559164,2.0077312,5.9101644,-6.658618,-5.6136894,5.4619813,3.055311,0.37815714,0.12846318,3.7501876,4.3448744,-4.3308296,1.5215123,-2.614916,1.01583,-1.2607628,-4.46371,-3.551455
19772,14.587623,-0.8599188,-0.8252116,-2.0424223,4.3045216,0.7867953,0.037713643,-1.9718584,3.245952,3.386396,0.6682746,-0.07376938,-0.17775092,-3.9032547,-0.525116,-0.74736685,0.5032858,3.866217,2.6204014,-0.48645163,0.21080032,2.8933437,1.9853709,0.6190916,0.38151982
19803,14.672518,-0.17066793,-4.071693,-0.50227934,4.639386,-1.4021744,0.35210237,-1.9053415,4.8522687,2.9881084,-1.9882678,-0.10735278,1.1628332,-3.0036798,0.7752651,1.7760096,0.0356223,1.6970779,1.0030209,1.2413052,0.6656912,0.26475042,0.38627738,1.1081625,0.83618635
19572,15.161404,-0.9028434,1.4652,-1.998377,1.8100787,-1.7499876,-0.8030034,-0.990163,-1.5400355,-2.2181532,-1.9112016,0.37788278,-0.5479936,2.6261399,-0.052609563,-2.5869837,-1.7748253,-3.0489664,-3.290358,1.1461349,-2.1306677,-0.9945025,1.5416538,-0.9460379,2.166167
19505,-8.691298,19.603304,2.0729342,4.2743464,2.8565562,-0.51356715,4.2668185,-0.33295137,-2.108274,1.5922189,-6.4816737,1.9038713,-1.6591443,-1.8249419,5.885191,-2.5566852,0.65345055,4.573528,-4.3400817,-0.19455229,3.4383094,1.8919455,0.6664112,-2.6401112,1.8831843
19555,-5.558303,-7.231916,-3.9400947,-2.2770345,6.0540676,-0.63957965,9.011645,0.68344116,1.1981442,2.904332,-3.2060845,-3.395523,-3.352587,-1.8704469,0.5995389,-3.0901382,0.15070663,-0.46158603,-0.3008066,-0.89450544,-3.2983563,0.771859,-0.9501229,-0.8376556,1.4633726
19447,-1.9429084,-5.564974,0.44608712,-2.0127616,2.9656663,0.4320428,-3.0236497,-0.054423247,-2.9544456,6.5145082,-1.9762927,-8.175497,-1.3458701,2.703273,0.6857627,-2.4908128,1.8453811,2.888678,-0.4380462,-0.5476118,0.84201145,3.6203656,-1.0627569,-2.3105688,-0.08199535
19691,-1.3185424,0.58164907,4.1978936,5.1664743,-6.6863837,13.113218,5.402048,-5.4813795,-0.9711686,0.300789,0.8865666,0.811328,4.6368594,3.9696426,-5.033205,2.3861897,-2.8102026,-1.7336854,-0.2529394,3.5974653,4.8829575,-4.1041136,-1.015208,0.84593946,-1.1116325
6141,-6.3171444,-2.2224817,5.7398047,-3.3513184,6.4191284,-0.6487606,-4.2797823,2.2810652,-1.0192277,-2.301067,-0.8573488,2.8343608,-1.4066718,-1.5319562,0.12886126,5.6871796,4.45631,-1.8987172,-1.0282805,-0.24906182,5.9594855,0.53894526,4.7503796,-0.8316988,1.0830218
6369,-11.045262,19.354769,2.0484622,0.088905886,3.8028069,-0.69687676,1.8186057,2.342283,5.8189645,-2.605431,-2.1110282,-7.7662535,0.48558277,-1.3651589,-1.8585379,-1.7746226,-1.5570239,1.2769965,0.00087426254,-3.279117,-1.3366579,-1.6011331,1.4635344,-2.7869794,-2.6467261
5675,15.707963,-1.2172084,4.3040705,-2.8370082,3.0857964,1.3547404,0.49467304,-3.8538303,3.220881,3.5443957,0.22355321,-0.73097247,-0.0025279275,-2.2226973,0.8011773,-1.5125319,-2.3747046,0.78447855,-2.2239244,1.8847538,-1.3348519,0.64248943,-0.516605,0.13918252,0.498089
5780,-4.461165,7.917861,2.5041022,1.8295425,0.73749685,0.6737664,2.684723,2.6733975,-1.2250342,-0.75928116,5.6821923,-5.688428,2.4799886,0.10965896,1.7347177,3.832755,0.5117151,1.0791962,-1.2516896,0.32100418,-0.7793841,0.6341706,-2.5248098,-0.21951678,4.496273
6462,-2.0573041,-5.081608,-0.11293698,-1.7708925,4.480718,1.2075769,-4.2322817,-2.3838964,-3.7903354,8.813797,0.023857832,-5.4229393,8.570477,3.9105787,-0.73289645,1.1158032,0.2964617,-1.5972021,-1.8335389,-3.8533905,-1.1635305,-1.2845877,-3.754926,-1.1450609,2.4073129
6291,1.610876,-4.8787947,1.311407,0.067930244,-1.9461594,-6.6832995,6.0486035,1.7185175,1.7044274,-4.050338,-3.1272545,-1.3884137,0.9549689,-2.868176,0.913591,0.8643508,-1.4192677,1.2558775,-2.9431086,1.840977,0.5956941,3.6308746,-3.0072238,-4.0477767,0.79701674
6693,14.21898,-0.42296228,-2.3618371,-1.3885484,4.160816,-1.5320985,-1.0326622,3.5452378,1.2324266,1.3481058,-1.1584053,3.500588,1.3054347,2.367449,-1.0792172,0.0028977352,0.3152991,-1.880382,-3.5099432,-3.6481,-0.83072156,0.2959363,-1.8925898,-0.6903847,0.7933176
19657,14.828242,-1.0441927,-6.1935296,-0.055758532,0.45729643,1.2601614,-0.23467767,-0.5376332,1.0901453,-2.4710388,-5.298876,-0.027741918,0.8793567,-0.7691778,-1.4348555,-2.3141382,-1.0022084,0.18146865,-0.9188944,-0.8160444,-1.228511,2.547149,-0.14038116,-0.256888,-0.57240707
19640,-9.963999,18.658085,2.4928017,4.7243533,3.5565023,-0.48971155,5.521105,-0.4493305,1.9622152,1.0349597,-5.283523,-1.9552019,-4.6172185,0.6612794,-0.018836303,-0.8007726,-2.7549655,-1.0769216,0.742573,-0.85887027,5.4609704,3.1907036,0.12633851,-3.5386019,1.9057513
19122,-2.932133,-1.8587366,11.689923,-5.9794,-3.5959144,-4.3886423,-3.3636208,0.045719706,-3.6293685,4.046113,-3.7972836,-5.4354253,-0.7095025,5.854349,-2.8568554,-2.190838,0.50754577,2.3378892,0.007794043,0.8980181,2.1065712,-0.89068097,-0.12507102,-2.0678387,0.060042907
19338,-7.10748,3.2686906,11.754212,-8.296739,-6.607568,-7.1574883,-0.8080322,0.76654494,-1.0187865,-6.017613,1.1866199,-1.9886967,-0.45156306,-0.6514935,-3.738253,2.4312203,-1.3768404,-2.519158,-2.0247915,-0.9638996,2.6246355,-0.70246464,-1.235556,2.2964494,-0.4434734
