,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10
24453,14.074104,5.0159926,8.358556,-4.350758,-5.00696,-3.9157987,0.49134612,0.25113547,-2.9238358,-1.7033252
24571,13.872197,0.7582371,-1.2643278,-0.026498053,9.343817,-0.22321028,-4.0705767,0.8503538,-5.658293,-3.581882
24694,13.044625,4.728791,-0.13720962,-0.82082266,2.6367764,0.6378393,-1.0583055,3.0731032,0.40928963,0.58031934
24417,15.469623,1.696323,3.0895097,-1.0469036,0.62897944,-1.4072369,-0.5785863,-4.7275543,-2.0319898,-3.8687148
24524,-0.2329209,-5.428126,6.88374,-0.25032312,2.2868443,-0.7503785,4.6724696,-4.4691186,4.3178053,1.9754663
24556,15.469188,0.5816536,8.499494,-3.8151472,1.5683274,-2.9841669,-0.6772619,-2.8407717,-2.690798,-1.9710045
24649,14.906552,-1.5097177,-7.7521477,0.006745956,-2.2967384,3.6521232,-0.36453587,0.5392602,-0.23633118,-3.0844326
11686,-6.46441,2.8135092,11.696485,-5.602599,-7.7625623,-6.404768,0.3728255,-2.8718088,-4.4725094,-5.668439
11608,14.242683,1.3840853,-5.495323,0.19135085,1.2918632,-1.6466975,0.4915631,-3.4221404,-0.019072851,-1.0007178
11713,13.280592,4.7173905,-2.0273466,-1.7918853,-2.9463956,-4.0432334,0.90588295,-1.0620118,-0.6797639,-0.058431022
11676,-3.7524822,0.991611,3.4844308,0.4993072,0.44859308,2.4184792,2.6351426,0.6622432,2.9605613,-4.223929
11595,13.326936,5.6697254,1.4473286,-2.5359652,-6.2206655,-3.5161045,0.7376553,1.7583787,-2.6210356,-2.9948997
11644,-4.9101076,-5.129483,-0.28388748,-3.0155733,0.8811004,11.529968,-3.5724285,3.5642915,3.3513565,-4.046001
11666,-1.4673917,-5.290695,12.521583,-5.5776143,-1.525377,-0.26771003,-1.5774027,-2.8665485,-4.2633524,2.446528
14765,1.0900247,-0.407703,10.871776,0.58594763,-2.719983,-0.22255284,3.1317775,0.3035127,0.9786988,-0.65459573
14810,15.296811,4.103494,8.023477,-3.0804486,-5.0970216,0.396643,-0.23604544,-0.2897014,-1.1234956,-3.393043
14820,-5.3696136,-4.053994,8.656123,-4.998526,0.8301012,-4.474801,0.38282084,-0.93167305,-0.88003933,-4.1130166
14777,14.497422,2.0876954,0.74061126,-1.8674127,-2.104395,-3.9183915,-0.04526265,0.14311434,-1.2236805,-3.1226895
14761,0.18840432,-3.1577027,6.4700007,0.25134358,-2.086702,2.1831741,3.0879426,-6.9226394,4.0383983,-2.875889
14800,-5.4216785,-4.747089,7.5994167,-6.0705786,-5.020933,-3.1362576,-0.8907188,-4.923013,-2.430915,-0.120307885
14790,-3.367395,-4.941504,10.852205,-2.6034532,-1.8832045,-0.01704891,6.910613,-1.8270825,0.8969875,0.41530263
13,-7.0803676,0.6294787,2.0886724,-4.3322253,0.28269124,-0.5858446,-6.090526,1.5448273,3.424185,-3.121862
47,13.225304,7.1908913,2.9912825,-0.35049182,0.18209533,3.6114466,-1.6056813,0.029246623,-3.7364564,-3.6816843
75,15.774048,-1.1004547,0.9982685,-1.9888698,0.22397822,-1.517753,0.49390393,-4.034019,1.2956626,-0.51197493
89,14.7395935,3.229042,4.5893955,-1.8139303,0.64378214,-0.7454039,-1.5421454,1.5654607,-0.8909248,-2.6127036
20,2.6036954,-3.0564375,13.770115,13.682886,-5.3578916,-4.580168,-2.4215531,-1.1604615,2.2239249,3.2036903
35,14.836075,2.333353,8.044264,-3.5985434,-0.36519623,-2.5505507,-0.29748967,-3.0973222,-3.6978037,-2.5060375
27,13.123226,2.980261,-7.3596854,1.0033472,2.0445282,-0.5167293,-1.3381078,0.69849676,-1.3423746,-2.2028959
11736,14.490306,0.82485354,0.9445024,-3.7307777,-5.7871532,-5.67095,1.9473039,-1.5860322,-1.9948334,-1.6723353
11561,13.405998,1.5063404,-2.6793787,-2.0897925,-0.8844647,-2.7753336,1.0483809,-0.7823477,-2.7613337,0.40235594
11548,-4.5811763,-2.9441395,11.457732,-3.753588,-7.8057795,5.8938117,1.9275777,-1.9918679,-0.6301448,0.18252291
11601,-3.9716582,0.88515514,-7.705639,3.581832,-5.0228667,-3.4671788,0.91258824,-1.3248279,0.47779548,-3.8477507
11613,-4.6542306,-1.61656,-3.6774557,2.4538913,5.653612,0.7092206,4.4982862,2.7147834,2.2436237,-0.43387368
11966,-4.1137514,-5.3370333,6.3203545,-3.163855,-6.53443,-4.7323647,3.7296746,-2.522071,-4.2575665,0.7182143
11181,-2.7804353,-4.9903417,2.1708,-3.0950716,-5.9620185,-5.6766944,2.4948995,2.399686,2.9319203,-4.685416
7396,3.7328103,-3.896395,6.924083,1.6864957,-3.2558126,-1.4409949,3.693615,-1.8118423,-1.574355,-3.4980645
7299,14.889523,0.34555283,-3.3809092,0.07186428,2.2043989,2.269847,-0.9034298,-1.394812,0.647737,-2.0008361
7316,3.0108652,2.0538654,11.785957,-0.30369693,-7.185368,-4.2261457,2.5029037,1.945906,-2.0658658,-3.5402446
7327,1.0292685,-4.3500247,4.688868,8.919316,-0.38097948,-3.2670732,1.7722058,-1.2203125,2.8013937,-0.3917457
7337,14.135612,1.6464013,-3.461423,-0.64697623,1.3407742,-4.1951404,0.08891468,-0.03084175,0.06580074,-0.18522489
7349,13.989574,2.418058,-0.25013515,-0.7905097,2.2028143,-1.2660124,-0.43684006,-2.092412,-1.3327773,-0.33962396
7463,-0.6290304,-3.8466606,6.4664416,10.687897,-2.450243,-2.7736516,1.7504911,-1.6921765,4.036659,3.4565487
18768,14.772803,0.37300166,3.627241,-2.777178,1.6309639,-1.7513407,-1.8182114,3.4428954,-2.8623397,-3.0554411
18754,14.048062,4.908954,4.97612,-2.8578308,-3.5334744,-2.0298755,0.40728128,0.42224175,-0.40724394,-0.41518918
18743,14.342229,4.268348,1.9856277,-1.4115214,-2.049935,1.5031974,-0.93675834,0.97595054,-1.7377173,-3.6886187
18715,14.67663,0.24525797,-3.4377885,-2.2280817,-2.9971528,-5.336684,1.4980239,-1.091893,1.3351296,0.58069426
18733,-2.099648,-0.58810395,-0.09377724,0.2674946,-1.038779,-3.7760205,6.5507236,0.53915817,7.619687,5.6871676
18726,-0.9806644,-2.7991197,11.804461,0.9571452,-2.410741,-4.501321,3.1538255,0.2768942,-3.3521066,-3.5749743
18719,1.5121007,-2.553366,1.3301665,16.708315,-4.7954392,-6.1325393,-1.2980171,2.4980497,7.173125,6.7337255
9856,15.272458,1.8887451,3.9882426,-2.6656442,-4.942264,2.734967,0.3131202,-0.99308485,0.34494793,-1.7808782
9809,-0.31225294,-5.288333,8.083389,7.8194666,1.5530593,-0.57569677,2.312702,-7.4921703,1.6305019,0.08443698
9830,-5.4860497,3.9313076,7.8738637,-0.02560536,2.7345812,0.76361257,4.757342,-2.3354726,-3.598403,-0.9583073
9819,13.912091,5.4611993,7.1206307,-3.7508953,-3.4517512,-2.0382025,1.7604797,-3.6174207,-0.40604523,1.9839988
9921,0.10896332,-3.9991083,3.5904446,2.0972316,7.045304,3.8079762,3.7226462,-8.914868,-2.3157685,-2.27766
9895,14.989201,2.2866137,1.001077,-1.4398267,-2.4641008,0.8883029,0.9937562,-4.869064,1.1401168,-0.3636671
9869,0.7183419,-2.6172333,9.181901,0.69695187,0.41737616,-0.101573355,2.6578727,-3.2950246,0.86516273,-5.2208686
10988,15.18664,-0.4017029,1.8265009,-1.9126129,3.3851078,-2.292909,-1.2436475,0.6108182,-0.65001595,-0.3268433
11022,1.8286736,-1.2375782,10.4962015,15.659671,-5.8220754,-1.9022875,-2.2052245,-5.335046,-1.1044996,-0.88077134
11038,13.930665,4.57085,9.624074,-4.6786146,-2.8712173,-3.1147933,0.117269926,0.9265276,-3.8741708,-0.9263738
10951,1.1994361,-8.021964,2.4780076,7.1486135,-4.0620747,-4.9949474,2.3257418,-0.51961225,-0.020398472,-2.2219093
10931,14.890462,0.22351028,0.098477915,-1.7375273,-0.9872614,-2.8626254,0.45286816,-3.769972,-1.3445412,-2.0087497
10970,-0.6263408,-1.3777933,7.171192,2.267293,-3.4023054,1.3826029,6.632311,-4.6863894,0.40000084,0.26259014
10891,0.36903903,-1.1428486,13.398654,-1.1964313,-5.4715905,-3.6148624,6.2444754,-5.5475965,-5.042785,-0.17535762
15581,14.875679,1.09348,-1.2478966,-1.370424,-1.1767788,-1.7607645,0.62541384,-3.557098,-0.28681728,-2.0355997
15569,15.165131,3.5188923,7.4377484,-3.7576385,-6.8955064,-2.9988585,0.35174084,0.12933528,-2.2132328,-4.3271956
15576,15.296129,0.8683023,4.5950813,-3.4698484,-3.06809,-0.56888103,1.1194396,-4.2167573,0.3498103,-0.04275994
15572,14.49161,2.971482,0.6613487,-2.1180332,-1.0803751,-2.4139476,1.7832544,-1.0220795,5.817367,3.3688772
15602,14.589668,3.7446413,4.7755375,-1.5398362,1.4619824,-2.8206966,-0.32109156,-3.405632,-1.2150357,-1.0107538
15588,-1.4180654,-5.5343637,12.539939,0.77673274,-1.5730687,-4.84908,-5.17462,-1.0917298,-6.9643545,4.782264
15609,13.299066,4.4040914,-2.6817827,-0.074911684,1.8187906,-0.6679395,-0.2392342,-0.4750827,0.5784629,-0.10232848
6761,15.532656,-1.0525157,-0.48347622,-1.3547928,-1.0333111,-1.0144006,-0.21523833,-1.3737013,-0.46699092,-3.5791972
6852,-3.9255269,-4.115087,1.8319916,-1.89211,1.2807276,-4.369347,-4.212951,0.26604283,0.99561834,-5.4399037
6748,14.631691,2.794084,2.861536,-1.5398517,-0.39456505,-0.7354955,-0.17322765,-1.0438719,-0.7501962,-1.6905067
6734,15.261311,0.72592103,-0.6320932,-0.2705467,2.3014927,4.1377416,-0.51610637,-3.3599849,0.44956475,-0.4630168
6704,14.681776,2.3916392,-1.6054072,-0.4782215,-0.4194602,-1.0903665,0.5650014,-2.2266457,1.9282367,-0.97878176
6672,1.5158032,-3.4800146,-2.7454894,18.597523,-5.488661,-3.373205,-2.7427053,-3.179991,-1.0103732,-2.9559999
6787,14.472725,2.0666673,-0.816532,-1.2738336,-0.84537923,-1.762065,0.36865056,-0.12580623,1.4619073,-0.13141613
6878,3.0197532,-5.98748,10.403209,12.455994,-2.48941,-4.3220544,-1.4812291,-5.01475,1.6870718,1.9692987
6839,-3.7594168,-9.233199,0.55686635,-2.492316,3.5426388,-0.6278138,3.1856377,-4.496821,5.4326897,-0.11066492
6813,-5.957757,-2.696765,7.041031,-3.242899,1.586175,3.3565826,-0.01080363,-8.398786,-0.11485793,-3.5120387
6688,-0.90104175,-5.291759,1.0160218,0.3118931,-4.2000303,-1.5096275,3.0499475,-1.7229632,1.9053319,-5.7044373
6890,15.154758,-0.04049971,2.3444982,-2.5814943,0.122619994,-2.957021,0.3397461,0.01642917,2.335117,1.7546122
6865,-4.4437594,-5.849625,-0.073309824,-1.2803979,-2.4414413,-5.491528,-0.594073,-4.9909706,0.5379096,0.25372455
6655,15.042733,2.2308767,1.62517,-0.65982145,1.7547785,-2.6010218,-0.44193557,-2.9040086,-0.379869,-2.2991505
359,14.82166,2.7103305,5.1094728,-2.1769528,0.53128195,1.5924724,0.65994555,-5.6232333,-1.4624625,0.21562625
370,-3.2469566,-3.4702475,-1.4045206,3.9003754,-1.0856439,3.77531,9.636401,-5.560753,-3.670331,-0.57589877
422,14.323341,0.029182842,-4.5609264,-0.40544528,-1.3843117,7.3813734,-0.6039908,-1.6513121,-1.149676,-1.7844439
393,14.923963,2.424256,3.705606,-1.4204813,2.5737436,2.9540317,0.46652836,-7.166931,0.2893577,1.3408031
457,-1.0775607,-4.484559,7.355434,-2.9039361,-3.149022,-1.4169096,2.3932817,-4.210069,-0.15606119,-3.0270383
439,14.409054,2.4385495,1.8850696,-0.24954401,4.1958604,2.7983804,-2.7521574,-0.16516648,-3.0525353,-4.204586
447,14.765761,3.2551897,6.860232,-3.24297,-3.77633,1.4570339,-1.4594704,3.12439,-2.7238507,-3.9746163
19550,13.403666,4.4769473,-3.5449371,-0.6777374,-2.934436,-1.0043075,1.3900292,1.3350284,2.8560023,2.5986469
19485,13.715413,5.299647,2.2375844,-1.2177536,0.17339431,4.8304095,0.3102528,-1.970071,1.5536332,1.835428
19567,14.177327,1.6178107,-1.2657571,-0.47660762,3.7993107,-0.3799983,-0.09656296,-5.436981,-3.6283913,-1.7998543
19473,14.178545,1.7587111,1.0037904,-1.7449508,1.1854792,-2.4386938,-0.3057305,-0.52296543,-0.85095304,-0.6508764
19799,14.092583,4.7456613,-0.687175,-0.4363982,-2.139574,2.8344991,0.7759278,-2.9713748,1.5275947,1.1387815
19533,15.032547,2.0620723,-1.1804297,0.78168035,3.4516375,1.035142,-1.9672482,-2.5850892,-2.1398418,-5.17915
19736,14.1351,4.407997,5.3951125,-2.8766336,-5.0254927,-0.10535602,-0.23218706,1.0023303,-2.735175,-3.3517363
19813,13.218142,4.1855607,-5.221787,-0.40730882,-3.4335248,2.6339478,1.3063973,-3.538903,1.1273843,1.0600955
19516,14.483031,2.499752,2.4305875,-1.3007427,4.9194036,1.6771345,0.089529194,-5.1410613,0.98545766,2.757423
19720,13.373579,6.5166883,-1.9142385,0.026538605,-2.408393,-0.3811889,1.0692079,-3.0373864,-0.053586755,-0.17963816
19703,14.290634,4.3794923,1.4892427,0.82178456,5.8931093,1.8099513,-2.8505743,-1.825791,-2.7398865,-4.1277175
20029,-0.79295516,-4.2554812,2.7882588,3.2096093,-0.4714163,1.4109918,1.3981106,-5.445198,-0.2501061,-2.5170758
19950,0.99598837,-1.9129311,4.9368224,9.176033,-4.6153293,2.8941267,3.5323644,-7.0818157,1.3120897,-1.2818315
20067,14.5959215,2.404959,-2.2794695,-0.4109467,-0.51391923,1.4783535,1.3039925,-3.8450742,2.3055496,1.5438182
11501,-9.71055,1.2193146,-9.024919,-3.591825,-1.3459357,-3.1228225,4.813948,-1.8125464,-0.47485283,-6.8701763
11699,15.324565,-2.3918045,-3.3637526,-1.9271486,0.87596226,-3.1510177,0.7447224,-0.017291646,3.1647677,0.6876726
11418,-9.741407,2.1613288,-9.053598,-2.4357264,-4.180697,-6.163911,5.807216,4.637379,0.006260682,1.3734891
11690,16.169931,-1.1998441,3.7929327,-2.7471156,-0.8595752,0.30278552,0.06813038,-2.880246,0.83048844,-1.3926864
11539,13.775414,-0.62832963,-5.2774506,-1.9174193,0.009801312,-4.039763,0.49832135,-0.35392413,-1.207215,0.54094386
11911,-2.5396745,-3.4367797,7.219875,-1.7933787,5.9950466,2.3410122,1.9773867,4.946737,2.7292824,-2.7311645
11169,1.7046909,-6.39545,4.768277,4.9839973,-2.28673,-2.4287083,3.104958,-4.967431,-1.42378,-1.7533293
19686,16.018492,-0.08801302,3.0722766,-2.3785064,-2.1172168,-2.3585708,1.1177021,-5.6668625,-1.3073788,-2.6287498
19500,-0.23941627,-4.6871405,4.805316,4.332168,2.9995804,0.5808985,2.2131445,-3.3787043,1.4482739,1.4952736
19900,-3.004643,-5.825532,8.613148,-2.1940262,2.4619312,0.70960087,-3.2569137,-1.3263416,4.0275626,-2.4747958
19989,14.904246,0.13372913,-0.43018523,-1.7010015,0.0033167554,-2.1787815,0.9025255,-3.7304566,1.4473028,0.8787789
19886,15.003221,0.47194493,-0.8538601,-2.2198167,-1.840836,-2.4121106,1.8105721,-1.0826243,5.355617,3.4437342
19752,3.2160487,-6.657211,4.9432716,16.250708,-3.9021094,-5.6280937,-3.4177883,1.4151676,1.9965515,-1.322587
19870,0.78645915,-5.870691,2.3587785,10.748293,1.7073557,-2.279873,1.633824,-2.7909665,0.59388506,0.41487494
19969,3.1397471,-5.1398034,8.642429,16.475126,-0.92330873,-1.1354381,-3.170573,-4.0826235,3.0484571,1.8615806
20141,-1.5327271,-0.91825277,5.5528297,4.7592945,1.5695895,0.37484825,3.3987393,-5.9106164,-2.1309688,1.4454021
19618,14.053506,6.835478,2.2571087,-0.19724487,-1.1315945,3.1778781,-0.34992725,-3.11167,-0.2121416,-1.0354637
19462,14.449013,5.5684342,3.3083794,-0.6283239,-0.27180573,5.3471894,0.3744348,-6.5357428,0.13088296,0.78565454
19930,14.956753,2.402939,-0.8681062,0.5728255,3.3811693,0.34983,-0.58630943,-5.88125,-0.68460244,-1.7001595
19454,16.029207,-0.65412366,2.1098976,-1.2195653,2.213901,1.3241131,-0.2585166,-5.478575,0.90963244,-1.0791866
20009,13.866982,2.7806196,-2.3197796,-1.4707193,-4.201551,-3.2873843,1.6380398,-2.4256024,-0.09135201,-0.3502402
19635,15.088689,-0.215514,0.45295686,-2.0611544,-0.18664493,-0.39039454,0.9888097,-4.5980515,0.2128113,0.7444027
19914,-5.302306,-5.1495137,0.7135323,-3.9040728,-3.6408517,-2.9274647,-2.2091985,-5.4068694,-0.29896042,1.7091457
20123,15.029239,1.6755639,-1.0684497,-0.6075686,-0.43253177,1.5336376,1.0575057,-2.9676795,2.7750766,2.0620015
20177,14.376063,3.6385257,-1.7975782,-0.21592493,-1.7250975,1.6737132,0.85312647,-4.3110194,1.2413448,-0.28485602
19768,14.220884,3.6548212,3.6884627,-2.7419777,-3.251729,-1.2159716,0.687078,-2.3115597,-0.8437316,0.31846324
19584,14.998828,1.711953,-1.7750267,0.43242922,1.1686575,0.068176344,-0.96650064,-3.9442153,-2.413023,-4.9765
20105,-1.2559443,0.20423001,15.906934,0.04932076,-4.6821537,-4.6590385,6.859007,-7.092765,-4.0732684,-0.8371962
19669,14.763398,1.6028638,1.225735,-3.1591978,-6.6367445,-4.512578,1.0138929,0.33285207,-1.2065434,-2.8345277
20048,13.458989,5.440284,-1.9471322,0.10204156,1.2543803,-2.0387442,0.23549944,-3.4554212,-0.9008657,-0.12660368
19859,-1.9584374,-1.3103522,3.4068718,2.8141334,-0.23125814,2.1407387,4.23412,-6.1952405,1.6355138,-0.80881405
19601,-4.561761,0.31522602,12.499529,0.9399569,-5.5211697,-1.0369774,2.3879719,-6.0584254,-2.443256,-1.1237229
19652,14.045627,4.278968,8.102195,-4.7827578,-7.015137,-2.441753,-0.4497546,5.5465775,-2.7082622,-2.976064
20086,-1.0158669,-3.9399035,4.542173,10.814245,-3.8279727,0.9923576,3.2743201,-7.6502438,1.788052,1.7474545
19862,15.018723,1.5428524,0.46336997,-1.821559,-3.0789537,-2.507508,0.57638484,0.58289206,0.62536305,-1.0363053
7946,-5.177951,-3.9615297,2.607208,0.71214783,5.65254,3.248545,4.351763,-4.2674766,-6.2952566,3.7739453
7866,14.544529,1.1520038,3.165946,-1.6646285,3.0663142,4.390086,-2.2013314,-1.1347085,-4.000103,-2.4571745
7784,1.0267872,-2.5451412,2.4257302,17.082148,-3.0474577,-2.9336295,-2.7973502,-2.5611813,0.20242502,1.4604285
7930,0.65436727,3.0826805,15.750103,11.779243,-7.003194,-2.9048934,-1.8906581,0.8477341,-1.0326153,3.6597302
7850,14.9575205,3.7918715,6.6443152,-3.2088153,-5.640542,0.687384,0.6500241,-0.59527755,-1.1728798,-1.490036
7834,-1.2084233,-3.8289921,13.4567995,-3.0377223,1.3763597,-2.7570562,1.3425364,-0.5574935,-3.327476,-3.9746082
7994,14.583957,2.1592238,5.7838187,-4.1324534,-3.7928395,-5.5120816,1.016255,0.37961352,0.43013632,-0.7256117
8076,15.244695,1.113234,4.2764974,-2.1120613,2.4547958,1.134086,-0.33659464,-0.071831755,3.1554024,1.4394197
8123,15.215537,1.8875003,1.2788874,-1.0806782,-0.38802508,2.529782,0.71715283,-6.3403034,-0.98152375,-1.3299127
8080,-1.8490372,-2.5733008,11.138856,-2.3409379,-2.6311045,1.132545,6.1370606,-3.310387,-0.20560291,-2.1298685
8088,15.532175,1.9006505,0.70436203,-0.6127553,-0.025430204,1.6763797,-0.009515507,-4.8297157,0.96611834,-1.8155369
8136,15.626096,3.1856465,6.043792,-2.741572,-4.432251,0.3307194,0.58669657,-0.32447556,2.2513888,-1.5841774
8103,14.666314,4.346497,6.1136885,-3.2185235,-3.8464267,0.88394177,1.7388734,-5.831513,0.9420259,1.1422561
8096,3.4239469,-5.7856545,10.662921,14.720693,5.342423,-2.6146195,-4.86322,-1.8973773,-0.8599449,0.23322716
5753,15.44186,0.5652615,1.6313802,-1.3767009,-1.0140733,1.3985611,-0.5341982,-2.0595663,-0.26257262,-2.2394361
5676,14.345643,5.554036,5.7866554,-1.7937405,-0.5452427,-0.72313523,-0.05050304,0.3387633,2.2279317,0.7703363
5641,3.625469,-6.1406956,5.05785,16.502493,-5.885425,-3.181277,-1.992971,-4.3552184,1.8716528,-0.723398
5739,15.27958,3.0965118,11.010991,-4.358639,-1.5184982,-1.1002645,0.039799135,-2.255886,-0.18666123,0.4286733
5839,13.622419,2.1017802,1.8210399,-3.1784408,-0.14471437,-6.395397,0.3912374,0.2872554,-2.304831,0.2922238
5847,14.04103,6.7576995,8.329916,-3.649531,-4.510646,-0.5262468,0.63044083,-0.15302078,-1.1141437,-0.339352
5623,-4.9656105,-5.5193195,3.6868627,-4.6601863,1.3257743,-5.499664,-6.738323,-2.7389119,4.034078,0.53172916
5708,14.660707,3.990732,9.344173,-4.4407043,-4.9720693,-4.8601213,0.48614147,-0.46679193,-2.6505108,-2.9428058
5931,-6.096405,-4.0304484,5.9892592,-7.6616197,-8.165126,-5.1787076,-1.7090374,-5.717811,-2.1558576,3.8177109
5587,14.4184675,2.8290985,3.7039897,-2.7710016,-1.7227513,-0.42682818,0.6524944,-0.33090848,1.1157478,2.186799
5867,15.44201,2.0913236,8.100138,-3.7644694,-3.3088634,-0.60099846,0.5192472,-2.7841234,-1.0069532,-1.6446041
5829,-7.9284067,17.85061,4.3729134,12.307556,0.56020415,-0.60652745,0.87424153,-6.1630096,0.9416133,2.8286743
5806,15.186671,1.6480008,4.233667,-2.5956852,0.69431955,-1.2025825,1.2428257,-2.481571,3.2793899,2.5101652
5872,14.690887,2.8062513,3.5152473,-2.7034047,-3.5292602,-2.5690947,0.11853509,1.6236266,0.6215279,-0.9937519
5854,14.443237,4.1045814,-0.04594601,-0.33867866,-0.26248398,0.40448213,0.42095697,-2.4780602,0.74733305,-0.46603888
5659,15.263907,2.6826918,6.01666,-3.9048147,-5.7705226,-3.7506108,0.928151,0.6362987,1.162845,-0.1304748
5767,-0.16950078,-0.3306405,12.694476,2.6051679,-4.574828,-3.814875,2.5095398,-2.962256,-1.7933983,-2.2846148
5861,0.018654948,0.14926991,11.215775,-2.9481099,-5.4305835,-5.4307065,5.358148,-2.0039356,1.5491887,-1.0508382
5781,15.606451,-0.59947556,0.2541854,-2.7836292,-5.1366506,-4.588291,1.34573,-3.817834,-1.5651029,-4.253279
5794,-1.0452094,-1.6423965,11.708886,1.0868437,-2.3202274,-0.33473963,4.427943,-9.50905,-1.3981436,-0.54860604
5605,14.957502,3.7484303,3.048022,-1.0822974,-1.2146826,-0.070526615,-0.1840806,-2.3043973,0.6845541,-2.0034518
932,0.6523046,0.21638337,4.526486,3.6962237,2.879866,-3.117235,2.1903033,3.4942167,-2.9528012,-5.1458387
890,14.767579,2.109116,0.16206592,-0.30366996,1.2263265,5.9403825,-1.1016192,-3.1062045,-0.684976,-1.5121262
942,-1.8183291,-4.8184924,1.4200629,-2.704985,-2.6698656,-3.6268058,5.3729577,-0.7257715,0.10496348,-1.1813982
922,-5.681328,-5.5743117,-5.543332,1.6904132,2.9581692,-0.19385639,9.696233,2.8893578,-4.887618,-0.0472761
880,-3.1603553,-1.5096698,10.104253,-2.9977155,-2.4248893,-5.8404264,-6.834927,2.9026008,-9.095048,1.8595979
912,-1.5846049,-6.294419,8.410034,-3.830475,4.4319553,-1.7898502,-2.0173416,1.236272,-3.838318,4.386734
901,-1.0223963,-5.3624325,-1.8880084,1.8061413,-3.3788764,-1.343194,3.9542487,-0.5561645,-0.3362242,-3.0137956
11426,-4.585541,-2.6331875,-1.7856097,2.097268,5.6650805,0.93456167,7.9132338,-0.8159421,-0.98537266,1.1473745
11900,-9.271131,1.7492772,-8.480166,0.39333364,-4.7278576,-5.6588893,7.3017483,1.798636,-6.603768,4.846125
11511,-3.933571,-3.1715698,11.279445,-6.724283,0.31054202,-4.397446,0.2111606,-0.5987743,-8.294782,6.0266476
11358,-13.617949,18.64432,1.536332,0.35529098,1.3206859,0.3455013,-1.0135971,-7.290363,1.5936011,-1.1340988
11345,-9.230755,-3.6202137,-4.7487698,0.7974121,4.286214,-0.19637644,-2.5982006,3.830107,-4.0028815,2.8453553
11209,-6.658198,-1.1137679,-5.797158,-0.4651091,-7.736402,7.4734616,0.20254466,6.5962753,-2.2364924,2.521609
11661,15.632374,-1.3411578,4.4418178,-4.386258,-4.4548674,-2.0630577,-0.23755828,3.472883,-1.0253069,-2.178956
12320,13.751395,0.10090329,-7.7294283,-0.77011865,-2.493383,4.5894527,0.8976321,-2.364053,-1.4643475,0.43432048
12290,-2.8304334,-3.2828722,10.970942,-0.18592359,-2.2106113,-0.9967228,-0.06452403,-1.6051321,-5.257396,3.1806047
12347,-0.7752876,1.2607135,2.9828734,4.6464024,-0.9390547,5.556388,4.312213,-4.9654355,1.5188398,-7.0920153
12298,14.5137,3.2054863,1.8244047,-0.7481122,1.4781749,4.784048,-0.93700695,-1.7401793,0.018667152,-0.31410283
12356,-5.013689,-1.6251539,0.19506852,-2.3284104,7.975191,-1.9256867,-9.577399,2.017499,-1.6837927,1.9999284
12377,-5.3953924,-5.4580526,-0.62334424,-5.0246468,-3.6518335,-3.1919105,7.688355,-1.1581342,0.58838946,1.1871607
12306,-0.8518794,-4.279374,7.3482656,1.3385999,3.4538631,-1.6997058,2.9567704,-2.7446191,2.0355182,-1.9565183
12458,14.870202,0.87155515,-4.5312586,0.45638096,1.594674,-1.3303677,-0.6754956,-1.3571835,0.64012265,-2.08053
