,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
5356,-4.76288,-6.786434,-4.920479,-0.7704736,1.904336,-1.6727817,0.9308872,-2.3671365,-4.9493136,4.0921087,1.4342222,-0.4543066,2.324273,-4.243448,-0.35694307,-3.5431511,2.6452518,-0.6070207,-1.8066417,-5.659495,3.9320374,3.035693,3.2352896,1.4107114,-3.0767958,1.2810163,-0.60542184,3.0932665,-1.4705253,-4.423276,-3.2381291,1.0316372,7.924051,-2.3711748,-3.0687392,0.11523291,-1.8024201,-3.5371757,2.2974687,1.1612958,-1.8819782,2.5025673,0.25907293,-2.9568927,-3.936219,-4.73915,1.4324505,-1.1855563,0.4989882,-3.1153955
6944,-3.6181505,0.9994445,-8.007797,1.8829454,-5.397049,-5.686371,5.263248,1.1751096,-0.16789392,-4.390866,2.0244846,-4.937344,-2.788959,2.0885327,1.0307891,4.615255,-4.286632,1.562819,1.3806611,-2.0040276,1.3413293,1.080582,-3.3171196,-1.3782996,0.78920627,3.721194,-2.9569023,0.61125165,-1.7441447,1.3704383,2.1529515,-0.4284294,2.5278845,2.3832269,-1.8010062,0.83719015,-1.8898263,-0.28660712,-2.2298126,-0.6692242,2.9974232,3.935811,0.58923304,-2.0261998,2.4326813,-1.3156224,2.3209002,-0.8316214,1.0985768,0.6231522
4895,13.399484,1.0574784,-7.640292,-1.2903675,-0.8029295,-4.7100887,1.6558627,0.16919306,2.7727666,3.1545973,0.68978375,0.9558237,0.65940213,-1.1325027,-0.33115634,0.31775486,-1.364936,-0.43237907,-1.7160836,1.3151835,-0.9264488,0.08661683,2.5419104,-1.332032,1.1646602,-2.0508313,-1.3564492,1.8359164,0.43061745,1.2274315,0.48255894,-2.4053123,0.9825446,1.1543102,-0.4948386,0.42540464,0.15574652,-0.20602395,0.19003844,0.21586472,-0.117267564,-0.81606746,0.16908887,0.1068886,0.2401944,0.011931115,-3.4259036,0.3508781,0.022063958,-0.801741
6203,14.409359,1.6430782,-0.13555834,-3.7281952,-5.654687,-7.5332093,2.252147,2.116148,1.7989273,2.0005703,-0.26960307,2.7112472,1.7844847,1.9147729,-0.108662926,2.5288253,1.5507269,-2.691327,-3.31577,-5.3480206,1.9071728,-2.2776809,-3.206724,-1.015156,1.0012281,-1.1732157,-3.9774556,-0.80034053,3.2894242,-1.6387292,0.3199611,-0.6782102,-1.2386808,-0.1567825,0.80147785,-0.24232006,0.6141402,-2.0404997,-0.9830005,-1.243505,2.0910685,-0.20976107,2.496697,0.25569475,1.5706868,-0.7794192,-1.4668185,-0.771189,-2.06222,-1.6172403
4921,-3.9675977,-7.741841,-0.92074364,-1.9119664,0.75925267,0.54287934,-4.24906,-3.9820204,2.4159415,3.3201044,-0.39793992,0.59141403,6.7996116,-2.7864609,6.6829505,-3.0791035,-2.677433,1.8662088,1.7248787,-2.8822503,-3.3739517,1.3892038,0.7817311,-1.5797536,0.21848266,-6.512785,-1.2596865,-3.0926654,-2.3818088,1.7382958,-0.92910403,-1.3341937,0.11964882,0.5560152,1.567241,0.59611106,0.8886263,0.96452516,1.5574043,3.4558675,0.4008534,0.72923696,-1.0852556,-0.98778987,-1.8829175,-0.23584855,-3.9673805,-0.9755542,-2.0981934,3.7028513
6290,14.5089245,-1.1761338,-7.148577,-1.0800711,-4.022317,3.5021927,0.87751967,-1.3987663,0.93992376,-0.02724578,-1.357721,-1.0117081,-0.5349171,-0.84091246,-1.1357683,-4.472032,-1.6991401,0.90283835,-0.22161098,-0.89931357,-0.119389966,-0.028068118,1.5280925,-1.1199601,0.7239005,0.25886697,0.64206,-2.3124537,1.6578745,-0.84934825,-0.79465353,-1.0081595,1.763314,-0.65390676,0.8226592,-1.1681421,-2.7364428,0.04962529,0.5100503,-0.68934035,-0.35484245,1.3442924,0.626687,0.23330177,-0.2599263,0.11227649,-2.1520786,1.487729,0.6500972,-0.90004617
6706,-0.86631954,-9.340209,3.7549918,9.176693,5.038031,0.6945611,0.13072912,-5.4982457,3.1424382,5.670371,1.3351347,2.3037071,1.4291683,-1.1451532,-5.256673,3.2438707,-3.278922,-0.78190887,1.5408247,-0.7787849,1.3077908,1.786802,2.5258174,-1.128769,-0.38474992,0.8006338,-0.032814424,-1.1917452,-0.35153383,0.8966667,1.8154844,-1.463774,0.780074,4.5437484,-3.338503,3.5863721,-1.4723372,-0.42915937,1.3975359,-0.0140237305,1.4266971,-1.0908866,0.14669204,-1.7026702,0.7620505,-2.9326649,-2.1985006,-0.4966828,3.2101758,0.7487269
13646,-8.009481,1.6916339,-7.3956428,-0.00039661076,-4.5213575,-4.0736628,-6.97593,-0.6366344,-0.8659872,6.1603303,3.2751818,2.9130461,-2.8451872,-1.8377858,2.948074,0.04610154,-2.276859,-1.3871641,5.413756,3.7865655,3.6414661,-2.8981156,-4.445561,-0.16089056,2.2411509,2.1629422,-1.5465561,2.4465613,4.339406,0.38781342,1.2482371,-3.8794312,1.7736353,-2.0069451,2.482425,0.8352824,-1.2037536,-3.1099298,0.2003338,-0.20353076,0.00393812,-1.5778522,-2.470255,-1.13159,1.6476265,-1.0873208,4.061045,-1.3388933,-2.043418,-3.6323638
13175,-4.920973,3.937522,0.79738295,1.7080431,2.8564641,-0.15614402,0.29935408,4.9299035,-0.30077183,-8.756471,1.4314265,-4.067546,-0.77924746,1.9968644,0.8580162,4.268355,1.6681851,1.7897476,5.3997808,0.94867676,5.406311,2.2105093,-4.3300743,-2.3796408,-5.620568,-0.36196566,-1.6912832,1.4448828,1.6185893,3.1599498,-0.32762712,-3.245559,-1.6314121,2.8351574,-0.6296803,0.5947453,-4.3652124,-2.1955252,0.8345894,3.315943,-0.25324208,-3.4169796,-2.7257032,0.6769786,-1.8467978,0.6424939,0.8079875,-1.665229,-1.5971663,-2.716829
13713,13.604281,1.0462012,-2.5695798,-0.89532214,6.3606944,-1.2040883,-1.6902028,-0.10536573,-2.434958,0.97686714,4.452844,1.1513247,-1.084814,-0.81020576,-0.66730344,-0.024476193,-0.8129375,0.037655976,-0.9734673,-2.043939,2.6243622,-2.311295,0.60520864,-0.36853552,-1.4039193,2.2862132,3.3281677,-0.41311303,-1.0311861,-0.10705706,0.45012128,1.7870204,1.2494302,-0.97802895,0.32878608,2.4479187,-1.7412311,-0.516775,2.3661494,-2.0046425,-0.7189695,0.040687434,-0.22574931,2.1569724,-0.849555,-1.1299917,-0.4767406,-1.2705265,-1.4238955,-0.27154684
13869,-4.7991467,3.0754735,6.277507,0.45979685,0.733605,2.5047905,-0.74431336,-5.998124,-9.014241,4.23774,4.311666,-3.4113996,3.5319574,1.6815213,-0.13157059,2.7833698,5.390819,0.30427313,1.9989958,4.431676,-0.83048606,2.660299,-3.816862,-3.2042475,-4.4695773,7.349102,-1.424594,0.785429,0.803339,-1.4615632,0.76825124,-1.1963893,0.62103087,2.7062469,2.6116278,0.9453951,0.65955925,0.96813625,0.51811737,0.80515045,-0.73987025,3.3356616,-1.0879929,1.9074593,0.50070155,1.3110058,-3.1700115,-0.8023386,1.6464589,-2.0119574
13092,-2.8660371,-3.9100752,0.7555839,0.24871376,6.817362,-2.2899647,-6.2296934,-0.30834258,-4.336917,4.924412,0.82747495,-5.9928613,1.5484054,-2.8640945,1.6712656,8.423193,1.7620407,2.2442007,4.07194,-3.0276206,2.0548677,-2.228687,6.162741,1.2543128,3.2432072,-0.52850723,4.569581,-0.61583555,-3.7961981,0.5321959,-0.02214797,-0.20788953,-0.0029668852,0.52363753,3.3738973,0.30426618,0.63274956,-1.5035473,-1.1001035,1.2801192,1.0978194,3.539692,0.8827382,2.4390504,-2.4168768,-0.2256567,-0.17119321,4.4230633,-1.7945148,1.1486828
13400,-1.6437175,2.885306,2.928699,4.1867514,-0.076742925,1.9003494,2.421923,0.12813288,-1.9226832,3.9529696,-2.737481,1.423024,0.5635329,-1.7189912,6.770044,1.6694607,0.20607784,1.5853095,-3.92023,5.936302,2.0888166,-2.2322583,-3.8354745,-1.50011,-2.659775,0.57791823,2.7997253,2.605001,-6.0829067,-2.0956259,2.9329293,0.94364214,-0.75906,0.8355464,-1.878305,5.1298313,-2.0426507,-4.8037534,5.337462,2.8989651,-2.4519603,3.1440175,-3.1753292,2.4810998,0.40483847,0.53803945,0.23211285,1.0520893,3.066414,-3.707302
13281,-6.403971,0.14188431,1.5134356,-0.9868775,6.5842485,-0.56130874,-0.39853996,3.0245414,-6.0109754,3.0783763,5.6329412,-6.0407567,2.6834056,-4.761209,-0.9296526,2.5563314,2.688343,1.9270297,3.5676801,1.121099,-0.21557587,-4.0929713,3.9577188,-2.2321076,3.8540447,2.8402581,1.9063371,1.9447293,-1.4728285,-2.8415284,-0.011854928,8.548313,-2.7470558,0.34125876,-0.7785256,2.7518573,4.911452,-3.0973392,-2.007736,-0.39609066,1.6218266,-0.20484178,-0.5249379,-1.4118792,4.186237,-4.650947,-0.34016243,-0.36836827,3.7185442,3.2618566
13199,-5.24309,1.28834,-5.0885983,2.9152048,-0.48718265,-2.231668,-2.6390662,0.47563797,-6.8228188,-1.5264059,-3.1646883,-2.7054896,-1.0637486,-1.4470063,3.7284486,-4.1770453,3.5426955,-1.576038,-0.9182058,-0.6045358,3.6409042,-1.099754,-2.390034,0.4598051,-3.3010907,-0.32618004,0.89567405,4.5849967,-5.1329813,-4.603116,-0.1300686,3.3987458,2.2235131,0.30268806,-2.8697865,-2.301633,3.6293654,0.11303739,-2.3316824,3.6264994,-2.4829106,3.5,3.4095912,-2.9890409,0.5962735,0.99106526,0.78107345,0.2601517,-0.6019341,-1.8965653
13527,-10.970763,19.681736,1.1533854,0.34343588,2.8811517,-0.70211655,1.0822854,0.34972745,3.4746664,-1.2160742,-3.6439517,-1.824993,-2.6514084,-4.593525,-0.012076062,-2.791612,2.4917912,-0.043690205,-3.054932,-1.6710101,1.2541332,-0.5148551,0.5628072,1.3970404,2.4578824,0.28599495,1.5057033,-0.8706188,1.5188092,0.9720762,-2.9571118,-0.8282146,1.7120928,-1.3800497,-3.3697035,-0.53894764,2.2231722,-0.50086886,0.95140284,-0.36772338,2.0282629,0.42164946,0.8287808,1.0719918,1.1602836,-1.1438122,-0.3628944,0.5541809,-0.6586708,3.422549
13300,-6.6742625,-4.2451477,-4.7783914,-0.7010005,1.4690124,1.6836367,-2.8949933,-1.1309975,-0.031862196,4.0800805,-4.199075,4.8272586,3.209482,-3.1699233,2.0514507,-1.1442246,3.7340212,-3.4944108,-1.2022803,1.9736896,2.5415354,-1.6679494,-5.4115014,-2.8379104,-0.74184895,4.1731486,-2.3876038,-0.30566818,1.8536581,-2.4101408,1.305817,-0.30496404,-2.393976,1.6835034,3.3501227,-3.0601382,-1.5340229,-1.5973334,-0.56201947,1.3553215,-1.0315635,-1.2238443,-4.030496,2.3554492,-0.746984,0.25325724,0.7142537,-3.0413764,1.7657052,1.920432
13655,-2.1514573,-4.3965125,-0.2579759,-2.943212,7.521476,3.5429199,0.026344895,2.3036196,7.641684,-4.949955,-1.974101,-4.1632442,-4.119479,-1.4867368,-1.8182535,1.6438117,4.8649797,0.45426708,1.7286313,-0.38341296,-0.4955032,2.7542074,-1.5462025,0.27583626,1.2993436,-2.5109012,-3.8238082,5.567787,-1.5937626,2.657493,-0.05484554,1.4188845,-1.3347046,-0.4455734,3.808151,1.2351828,-4.3448853,2.86011,-0.288114,0.92328346,-1.2458602,2.7092943,-1.0404788,-0.94746095,-0.87273383,0.026953075,-1.1692871,-3.3785791,-0.71403843,-2.8782241
13356,13.218035,3.720424,-4.799518,-0.81830233,2.529405,-3.7440379,1.628563,-0.073062934,5.4985576,5.712946,0.45912147,2.3707163,2.3678863,0.6259624,0.6636491,4.158498,1.3734062,-1.1206051,-3.9140723,-3.5821056,-1.0499167,2.0895517,-3.3819282,0.1117274,-0.90235996,-0.76589394,-3.5301602,-0.7971018,1.8130349,-1.1337091,0.01739477,-0.19738042,-3.6405203,0.4314926,-0.19230488,0.3656632,3.0034697,-2.4184413,-2.4417515,-3.4620976,1.3002201,1.0159566,-0.8371009,0.103500515,1.6984409,-1.1761929,-0.56095594,-0.38220456,-1.7928202,-1.6964345
13752,-4.877324,7.38229,5.0593605,2.0014045,2.707896,2.5061834,4.1278744,0.972401,-2.9676852,-0.0012651376,10.589054,-4.894555,3.941361,1.6742712,1.2159815,0.97323555,4.3858924,2.1467228,-3.945112,-0.12750337,-3.901099,0.077783905,0.42550308,5.021356,-0.949257,-2.9352794,4.1460476,2.4034374,-3.874342,3.8438487,-1.5834712,0.46372283,-3.4981642,-0.08906185,4.991355,-1.2907524,-2.4209044,-1.9543359,1.4122022,0.11279674,-0.55374867,-0.6597543,-1.7945753,-0.019542368,3.331948,1.1121675,-2.502932,1.4121975,0.13920937,3.6430786
13636,-7.0578685,1.2300822,0.11133902,2.0880997,7.6093044,0.24003744,6.473232,2.35271,-5.873959,-2.7712119,-0.50535387,0.8320602,-0.8025744,0.1351904,3.220219,-0.74533796,-7.7909474,-4.6590104,-2.1484232,0.05853368,5.767168,-1.9456178,-3.0807483,1.1105682,-6.437709,-1.8746922,-5.492126,3.4145415,3.861483,0.48878804,-0.07194504,0.21569271,-1.9311687,2.0257857,0.7645753,0.26305217,1.638058,1.332253,-0.8409328,-0.85009915,-1.5879172,0.9519467,-1.2006944,1.45396,-0.7821113,3.9371057,0.69413507,-1.2041762,-2.6809833,-1.2598395
13266,-5.44857,-2.4281065,0.0860806,-2.3559754,0.47319952,-1.4444748,-5.4394536,2.2244625,-1.5463517,9.208334,1.4524964,-2.0291421,3.9663587,-3.8909092,0.47227365,1.0108248,0.49255455,4.843538,-1.1225103,5.8909507,0.4714967,-2.381069,-3.2184675,-0.8675116,-6.6775765,-5.781931,1.3798035,-2.2700434,-0.07352516,1.1813799,0.21925114,-0.3548946,0.6974904,-4.1579003,1.8644041,1.169402,-0.020793067,0.7484812,2.7761405,-1.5489613,2.2692156,-2.052475,-2.2976162,-1.5811772,0.19175494,-0.50217944,7.0070333,-2.9492989,-1.5392559,-3.7396917
13468,-7.0656047,-4.0391064,2.363911,-2.9145875,8.457961,-0.25200534,-2.1523015,-0.7262747,-2.7123082,6.8118806,2.7011535,-1.1200782,0.9258077,-8.821693,-0.8947308,2.7441423,-0.015696645,-2.1427836,-0.56736773,-0.4487565,-1.1269267,0.4785005,6.460104,3.2937052,1.2253122,-0.51939005,2.5997124,0.36960724,-2.2875998,1.0996602,0.35889807,5.79133,-2.1932075,1.0216862,2.0158486,3.0733886,1.822045,-1.6524613,-0.8845952,-3.3819153,-1.0971305,0.460209,-0.5126993,-0.0353272,2.9060185,-1.4325646,-0.93079007,-1.0719795,4.059145,1.0582913
13856,-7.3253474,11.429885,2.9909768,3.6511555,0.20504092,-0.8282866,0.5178857,1.1601821,-0.3016541,-2.4988697,3.6201234,-3.804711,3.5358248,-5.164512,-2.2690253,2.0295365,4.981017,0.008640359,-4.2202315,0.20799428,4.190954,2.0828252,-1.114687,3.5288022,-0.35226947,3.5686603,-4.256841,1.4684952,2.0638824,2.6047537,-0.2330351,0.30409232,3.5496328,0.28024435,-1.2906529,-2.9340723,0.42792767,0.2522765,0.48741925,-3.1350465,-1.4395943,0.79946816,3.984011,-1.7153713,1.6527215,-0.7523093,-0.5192837,1.9455723,0.48831725,1.8200729
13591,-7.370468,1.5028307,-6.6939163,2.4817908,-5.111124,-3.7746532,-3.5604374,-0.16507098,2.2106442,-0.9330904,4.3982234,6.9906516,0.6351202,-3.9845502,6.8361177,0.46719316,-1.4724803,0.8073111,-1.4062767,1.760133,-3.6353445,1.4465946,-1.2004575,-1.6571412,-3.7257092,-3.0196717,5.4379697,-0.30205908,-0.62578976,0.35068715,3.3929145,1.6790068,0.1069244,-1.4618785,1.8921264,-0.18004197,0.93503517,-1.5438077,0.77556646,1.9651234,-0.23501275,1.6624422,-2.0687802,0.12944974,-0.267932,-1.7044832,0.75207216,0.6851038,-2.8498075,-2.550411
13187,-7.300885,-1.0135638,-9.738434,-0.5123411,-5.1012235,-4.690031,-6.971547,-0.26593342,1.5839283,-6.5982213,2.7985399,4.1939597,-0.24733654,-2.7491589,4.9050746,4.5537505,3.4019716,-1.2090353,3.6637988,0.20262095,-1.5023882,2.908124,-1.9236718,-1.3664199,3.6769748,-7.916559,-2.6349323,-3.07195,-4.023972,1.9020827,-1.6565689,-1.1987791,-2.2400362,-1.6317204,-0.9459015,-1.5046432,1.4610996,0.8100247,4.0759754,0.07301354,0.4633059,3.8252182,2.244765,-0.29505214,-1.2219262,0.28655252,1.1757705,1.3915734,0.23510046,-1.5964929
13246,-1.6973569,-0.04755019,1.5377005,-0.19428332,-0.6795385,2.914177,-3.4701142,-1.0465081,1.2974087,-2.109897,5.7851005,-1.2718613,4.0628805,-3.7946563,5.531497,3.499713,-2.7057607,2.9435754,1.6576271,-1.2323306,-3.2458382,3.179258,-2.6145859,-2.8401718,-1.0082937,-0.5236493,4.223311,-2.0749645,-1.8284967,-3.3885326,4.267174,0.4882081,-0.15931816,2.5167906,-1.0737416,-2.3710399,4.4095345,2.3064177,1.2111502,0.82851875,1.1973802,-0.5394683,-2.5065315,0.43380797,1.5353402,-4.1702323,3.6477292,1.8513246,-4.4941535,0.5078834
13540,13.221713,2.279339,-4.1702805,-1.1676233,2.3928366,-0.7357261,1.0699404,-1.5992544,1.4371756,3.3101573,3.2797132,0.16579746,-0.29590914,-2.7540414,-0.38918218,0.20836757,-0.9046681,1.381277,-1.4178909,-0.41668624,-2.1617255,4.298582,-1.9720953,0.5795064,-0.06413373,-2.7622585,-2.8371525,0.5047202,-0.62244064,1.7034341,0.485346,-2.342996,-1.0144188,1.7176254,-0.6790329,0.845459,1.2934955,-0.73391783,-0.11631606,-1.8702773,-0.24757005,-0.8073474,-1.4199502,0.52988833,0.40505317,-1.2160101,-0.8681691,-0.11829337,-0.9434182,-1.0318602
2033,-6.3390193,-1.3954573,0.76731116,-2.2693772,4.840642,4.111767,0.5686238,-5.3705745,5.2539206,3.0326865,2.113779,1.4451263,1.7549925,-2.5382102,-0.52617776,0.057836987,2.1626017,-3.2703385,1.1293586,5.1330705,-1.6627258,-0.6435288,-1.6323549,0.20696242,5.418615,-2.1332016,0.7098964,2.3651898,-1.1365836,0.57134235,2.3956053,-1.1151998,-0.7115864,-1.2851232,-3.1607869,1.0270573,-2.0793402,2.1754563,1.7382369,-1.6603163,-0.020025583,-1.3584265,3.482663,5.5059705,2.5255895,-0.14716077,2.275677,-1.117235,3.1016457,-3.3310013
1421,2.1071434,-5.382183,-1.1834214,16.088247,0.5435896,-4.311325,-1.4025354,0.23073848,6.50912,6.409193,0.534331,0.8785005,-2.4710553,-2.0423648,-1.0730292,1.5740705,-1.0291072,-1.9581861,-1.5868427,-1.1565738,-2.4316137,2.2004807,1.5238512,-0.017393427,-1.1907959,-1.6074971,-1.4115376,1.7421736,2.3377602,-0.1749189,1.2402015,-2.1783836,0.5711357,-0.89647126,-0.57494175,-1.072297,-1.0447109,1.7116766,-1.648378,0.8624002,1.13444,-1.7474886,-3.6896343,0.61744106,-1.9085749,-0.2531329,-0.68870425,-0.23791836,0.31513378,-1.1107461
1489,15.098161,-0.9642221,-1.7891765,-1.0682178,5.3629436,-2.5482528,0.6818321,-5.423643,3.704518,2.3955407,-1.3901052,-1.7224705,0.16664703,-3.9097037,0.8664609,-0.8171375,-1.2906511,2.6634653,0.7874718,3.3292131,-1.5044739,2.5733922,1.0430019,0.6049352,-0.3233495,-0.30499253,-0.46513757,-0.13236783,0.40401104,0.16395429,0.43812436,-0.4710538,-1.0764226,0.7295953,-1.2601411,1.6615447,1.6533757,-0.4034228,2.0570405,-0.67512894,-1.8383466,1.142658,-0.25847286,0.23904559,-0.478152,0.61550736,-0.8679965,0.015831344,-0.356046,-0.90250623
2004,-3.7769582,2.5826957,-6.0076675,1.66027,1.7377261,-1.8872789,3.9133265,5.39112,-2.758217,-0.07276748,8.212531,0.15434268,-2.0817554,0.37811324,0.7606225,-0.63496447,-1.9367478,1.0146236,-1.6848885,2.4589226,0.99385,-3.874261,0.09056918,-4.397358,0.5469303,0.6370312,-1.691461,0.78477997,-2.2934844,-2.3418941,0.61939114,3.9707477,-2.64333,-0.366791,-0.20821267,-0.77850926,5.660935,0.97521895,1.7022213,3.2805467,1.0815896,1.5354275,-6.3870225,-2.5844603,3.4845421,-6.7468696,-0.49003106,-2.953862,-4.3069077,0.89569485
1931,-6.0921364,5.707443,1.0379549,-2.3225343,1.7575592,5.44819,4.4892983,-0.6344804,-0.7324574,-1.5058022,8.239737,-0.6766224,-0.058888953,-1.7176867,-1.756073,4.7412357,5.9842305,3.2587197,4.9984555,-1.3760711,-7.0390997,-2.7657206,-3.704646,5.3655214,3.4747248,-1.326637,2.2304726,1.1136463,-1.7065815,3.561034,1.5035633,-0.3766532,-1.8927181,-3.2318509,-2.440612,-1.5133463,5.15125,2.773582,3.4834342,1.0924505,4.4198728,0.117315754,-0.24408473,1.2285829,4.6234417,0.16470692,1.9886457,0.1656961,2.8725445,-0.45111638
1841,-1.6574908,-6.928124,3.3532717,-3.8165102,1.1108091,-2.1582053,6.1317477,0.30635673,-0.1341339,0.6870476,-2.6203747,-2.3460321,-1.8069931,-1.2079093,-0.5411381,-3.538652,2.5380049,-1.6210481,0.5979183,-2.922359,-3.472653,-0.7099514,1.4956766,0.77523476,1.1985564,1.9840273,0.4393416,-0.6969507,-1.3543832,-5.116161,-4.9078298,-1.4909867,-2.4607859,-0.2321302,-1.8510163,1.6837171,-3.48282,-0.40957925,2.543052,2.3977149,0.4073104,1.0192289,-4.801276,-4.9140654,3.368612,-2.5349727,1.2591871,-0.10164606,-0.9128817,-0.27968615
1524,-4.9518647,-6.9852858,-3.2892697,-2.763751,4.802902,3.8311634,5.4351306,-1.3157321,9.743869,-0.7614814,-4.129866,-1.7807294,-2.4815347,-2.3248498,-6.4297943,2.499476,-0.47090858,0.18304475,3.7537756,-0.15376295,-3.8574986,0.7437429,-1.9681408,-3.7005994,1.9637232,-4.506229,2.079245,0.11563925,-1.9840052,0.46822298,4.199577,-1.4793991,2.5926092,-0.20159844,3.6969295,-1.8396312,-0.6876489,-0.54740345,-1.3414532,-0.63286525,-2.7176454,-2.9192336,1.4605683,-0.23511486,-1.6192883,-1.6998441,1.219972,2.012391,-0.03663078,-0.9114082
1704,0.17491522,-4.0937757,7.9778595,4.738697,-5.1314635,6.193485,2.787218,-2.6377313,0.23972827,-0.6775041,-1.7941242,3.4897308,7.783709,0.1549848,-6.803721,-1.4670202,-1.8972871,0.06162891,0.82982993,1.9685167,1.7333742,0.036651134,-1.6707045,3.6542387,-1.4736718,-1.002729,3.5304592,-1.5944173,1.1143601,2.188547,0.19935238,2.8810015,-0.79211515,5.7866635,-0.27411613,-0.37255222,0.9939258,-3.5672116,0.12282367,-2.7504463,-0.066573426,3.6525671,-2.3536825,-2.6516972,-4.1300197,0.9476159,1.7420834,2.9005017,0.6978884,0.7523591
1670,-6.502355,-2.2164993,0.54828495,0.92883414,1.0334681,-2.4566505,-1.7530206,3.7207005,2.6695993,8.202013,-5.4404244,-0.5667783,1.9098656,-4.359354,-2.7390528,-3.2946324,5.0221195,2.0855293,0.05313252,9.922827,-4.173538,3.6738763,2.2152803,3.1075456,1.9885732,-3.6473498,1.3912038,-4.0835605,1.2330135,3.447024,3.2785237,1.926359,-2.4602168,-1.3151866,-1.7805828,0.825896,1.7682942,-0.118742056,-1.4698802,-0.56231385,2.2398605,4.7241793,2.968228,-0.23458269,-0.32261887,2.078479,0.3821287,-0.86407477,2.0928788,1.4342613
1940,-6.8682423,-0.14559758,2.7066128,-2.666832,1.6320465,8.554706,2.7376976,-0.15270412,5.6929917,2.4410129,5.151919,-1.1859077,-0.16715123,-2.4244654,-2.2129307,1.4197007,-1.2113416,-0.30353177,3.8733685,-0.5306956,-2.668623,0.8407725,-1.6021067,4.7112403,1.0430199,-2.9108162,1.6682521,3.033879,-0.6172175,-1.1007051,0.15906703,2.9951954,3.6390827,3.2654305,-0.39744452,3.1133938,-0.08651053,-1.5117706,0.71440774,1.1275377,-2.533441,-0.7307128,-1.7076344,3.2172992,3.5033548,2.8493369,2.2657254,2.796031,-0.75214756,-0.6211347
1986,-0.6672841,-2.129245,6.3659544,-1.3768592,-3.7109663,-0.68081504,4.0983725,4.035276,-2.2907343,1.9057035,-1.4328496,-2.157415,-0.09293341,-1.6599593,3.7136548,1.6965561,-4.0947065,-0.04592573,2.1180906,1.2804769,1.3681648,-2.6122856,-3.6253004,2.5633318,0.6237106,2.6505363,3.119985,2.540984,-1.9651371,-3.9507496,0.7177623,0.12805036,-0.5372414,1.2259063,-1.96446,1.2677982,-1.8662724,-1.2659067,2.5408378,-0.17699142,-1.8245254,1.9357983,0.2694087,0.8245555,0.37920913,-1.1922309,0.5426125,-1.0830468,2.4227562,-1.5451683
1951,-4.4189715,-5.314937,-6.761419,0.06480962,2.0695784,-2.693729,-6.224336,-0.8718835,-3.6520474,-1.4342895,-3.5421135,-3.1064186,1.3747944,-2.5415084,4.990169,0.5008979,-5.58559,-2.232395,4.6099005,-2.6085942,-0.8721072,2.7208943,-4.9306664,1.8148066,-0.7388548,2.1945586,-2.4051225,0.9579623,1.937676,-3.2061825,2.914908,-1.8920832,-1.1910727,-1.008984,0.059622794,0.41910136,0.12020305,-1.1961751,-1.5375676,1.8361223,-2.4057229,-0.034179248,1.2548637,2.8514445,3.0600536,2.203501,-0.31728506,0.04940992,1.1896594,0.7395614
1361,15.927392,-0.5193078,3.0010881,-2.4029405,0.054181952,-0.5214222,0.16331735,-1.3910156,2.044841,-1.0457956,-5.428194,-0.1495275,1.4220878,-3.0554328,-0.27052513,1.2171887,-2.2920551,-0.18767546,-1.7218792,0.5514149,-0.78982997,1.6431103,-1.2110249,0.8047093,-0.38084963,-1.3904899,-0.78757393,3.6968074,0.17474036,1.7807912,2.2338128,-0.27679193,0.0844903,1.8583546,-1.091296,2.6054587,2.7107618,0.3177142,1.2060168,-1.0770459,-1.4082067,-0.83062834,-0.518276,0.8379938,-0.26278827,-0.96894115,0.28687683,-1.74295,-0.0928384,0.074470155
1416,15.411863,0.0007557099,3.4446366,-3.4600313,-1.9423499,-4.5835857,1.2821771,-1.075732,1.8056629,-0.58663464,-4.4239073,-0.17831343,0.7373275,-3.3820877,-0.16544382,0.7424818,-2.019525,0.5088335,0.17178847,3.038159,-2.324762,2.849457,0.1061905,0.64635986,-0.49739885,-1.4697236,-1.325284,2.6837442,0.41996223,1.3358148,1.5910019,-0.62884516,-1.0659343,0.55628103,-1.070494,-0.49750388,1.6472571,0.10382858,-1.3200357,-1.1970255,-0.51417863,0.9197427,-2.5152695,-0.82985306,0.4598577,0.67436254,-0.9709788,0.5877766,0.4657726,0.7313254
